0-x,0-y,1-x,1-y,2-x,2-y,3-x,3-y,4-x,4-y,5-x,5-y,6-x,6-y,7-x,7-y,8-x,8-y,9-x,9-y,10-x,10-y,11-x,11-y,12-x,12-y,13-x,13-y,14-x,14-y,15-x,15-y,16-x,16-y,17-x,17-y,18-x,18-y,19-x,19-y,20-x,20-y,21-x,21-y,22-x,22-y,23-x,23-y,24-x,24-y,25-x,25-y,26-x,26-y,27-x,27-y,28-x,28-y,29-x,29-y,30-x,30-y,31-x,31-y,32-x,32-y,33-x,33-y,34-x,34-y,35-x,35-y,36-x,36-y,37-x,37-y,38-x,38-y,39-x,39-y,40-x,40-y,41-x,41-y,42-x,42-y,43-x,43-y,44-x,44-y,45-x,45-y,46-x,46-y,47-x,47-y,48-x,48-y,49-x,49-y,50-x,50-y,51-x,51-y,52-x,52-y,53-x,53-y,54-x,54-y,55-x,55-y,56-x,56-y,57-x,57-y,58-x,58-y,59-x,59-y,60-x,60-y,61-x,61-y,62-x,62-y,63-x,63-y,64-x,64-y,65-x,65-y,66-x,66-y,67-x,67-y,68-x,68-y,69-x,69-y,70-x,70-y,71-x,71-y,72-x,72-y,73-x,73-y,74-x,74-y,75-x,75-y,76-x,76-y,77-x,77-y,78-x,78-y,79-x,79-y,80-x,80-y,81-x,81-y,82-x,82-y,83-x,83-y,84-x,84-y,85-x,85-y,86-x,86-y,87-x,87-y,88-x,88-y,89-x,89-y,90-x,90-y,91-x,91-y,92-x,92-y,93-x,93-y,94-x,94-y,95-x,95-y,96-x,96-y,97-x,97-y,98-x,98-y,99-x,99-y
789.947937,166.6978607,624.4916382,273.0906982,377.8813782,338.0982971,810.1408691,113.0849609,349.4367676,198.5577698,867.418335,224.5987549,31.2355175,219.5296478,611.3151855,312.1296997,198.1453857,89.2865448,296.2579346,76.02939606,486.7690735,292.1969299,701.9696045,250.8914032,,,,,29.89131737,280.5966187,66.75001526,292.1505127,216.9470367,204.5763245,522.3723755,154.2001038,1014.279541,600.0268555,1009.223999,163.3164673,825.123291,272.9732666,521.4649048,272.486084,363.4040527,184.6873627,965.739624,165.9741821,586.4473877,198.2661133,842.7509155,55.8442955,896.7816162,14.26405525,663.6480103,114.4253616,708.8504028,179.3201294,399.6815186,597.9352417,899.7719727,134.0257721,961.2434082,105.6062393,930.809082,163.8981476,225.0388489,253.6485291,242.3647766,591.5961914,460.3513184,220.0597229,878.9880371,249.7774506,330.2658386,187.7006531,792.4280396,251.8073273,57.41666794,28.2129631,897.9517212,146.4942322,426.1550903,302.9630432,90.01999664,193.343338,723.4788818,231.2579651,909.3737183,159.5662842,956.2142944,102.2773285,934.9986572,15.35559082,11.28566551,301.489563,800.3638306,288.4191284,362.4556274,58.96928024,336.854248,322.4642639,48.04271698,417.0214233,754.5647583,252.7610321,365.6899109,203.4975586,512.678772,190.8406219,563.7910767,347.2005615,302.6281128,362.8711548,424.7356567,313.3446045,863.2607422,112.3470917,849.5325317,70.38328552,728.5244751,84.0759964,386.5335693,136.397583,291.7198486,206.7396851,77.12758636,335.873291,812.5269165,506.456604,400.6707764,351.025177,317.3303223,239.6551971,38.42953491,255.8383179,589.1033936,90.5667572,,,659.8063354,319.5491028,433.7902832,644.7589111,95.29393005,297.7318726,134.5233917,48.95943451,368.13974,373.3021545,859.7390137,203.1039124,245.4026337,179.9486389,183.1175842,189.1851044,837.4443359,376.721283,485.3049316,240.8338318,200.7919159,340.1450806,266.4998474,59.51237106,487.4613342,124.0571518,736.0979614,123.4789047,41.38709259,27.87625694,723.7476807,366.3892212,109.9752808,116.2075806,913.6068726,330.7057495,723.2077026,166.7971191,173.9698792,185.9560852,13.32030773,351.3195801,197.0152283,214.4214325,388.3128052,229.2450256,85.49747467,105.3514938,602.5939941,221.3259277,438.7089233,296.8082581,194.6028748,301.4501343,160.9032135,257.1266785,248.4253998,333.9772644,524.4598389,355.7543945
176.1590881,142.3963318,525.0877686,265.9764404,38.83368683,321.7100525,305.9672241,87.53604889,828.0748291,193.45578,591.1985474,209.3453064,724.3027954,133.8634186,326.5689087,287.9425049,175.7899933,81.91329193,476.140564,52.03106689,872.9083862,273.8527222,893.934082,245.7088776,,,,,246.7857208,246.4312286,640.8568726,274.0727844,576.2476196,193.365921,800.5299072,151.6554108,268.5282593,168.1803741,217.6520691,136.188324,131.5528717,272.1096802,397.0259399,269.2141418,345.1640015,182.4926605,975.0454712,162.2386322,799.3034058,356.9428406,864.1439209,24.7850914,288.1426392,434.4053345,124.7477036,108.4323349,279.6773376,151.1492615,352.5487061,344.9384766,418.9068909,131.7990265,775.3310547,102.4023743,85.21521759,158.8682709,155.4900208,246.5083008,412.1634216,553.0440674,342.3067627,219.57341,219.7389069,237.5053711,833.0817261,169.1539001,62.39112854,645.1004028,344.6201172,25.91657066,644.1965942,117.9539337,859.5878906,286.8480835,919.052124,155.9431152,328.8299561,212.5559845,361.6893005,140.1126556,1004.523926,100.2534866,92.56472015,14.74972153,533.9857788,299.6756592,731.0806274,249.6143646,522.5216675,47.71901321,417.2502747,315.5718994,989.7596436,413.2238159,788.4146118,243.9839325,118.7221603,199.3726501,721.3969116,163.3984833,471.8881226,343.2160034,605.4634399,337.4628601,977.3121948,310.1246643,357.7410583,100.4547424,1005.400879,65.42882538,553.8505249,55.13365936,309.5784607,125.255394,340.3400879,203.4733734,200.0422058,334.1592102,796.543335,554.8580322,166.1372223,344.0183411,305.6023254,218.774704,145.6111603,254.3381195,932.128418,85.59859467,,,18.9444561,314.3740845,239.8933563,428.9382324,772.8111572,294.3586426,701.180542,41.07291794,289.0556641,288.3918457,149.9039307,195.4553375,206.2781982,170.5205231,69.50621796,187.2675781,74.51057434,364.3644104,106.5567551,241.4683228,855.2717285,331.4772949,212.1784821,28.74061775,612.6524048,76.4638443,738.5916138,97.87602997,789.0499878,4.846915245,477.020874,303.5831299,626.7999878,86.21897888,951.5023804,318.1532593,635.2634888,151.4963226,760.5806274,169.9277802,72.07820892,349.26474,247.6209869,214.1816711,383.3413086,447.8656311,457.8963928,94.67876434,818.1223755,197.7896271,562.9714355,278.5492554,797.3622437,274.990387,524.4994507,246.8018036,74.45726013,331.2093506,76.28562164,353.630127
591.2741089,127.3191299,354.84375,248.2879639,304.9269714,310.7842712,649.6590576,76.79224396,969.6807251,190.6555176,996.0490112,197.6578979,589.8484497,100.586319,940.3880615,279.8122559,232.7552948,44.04783249,356.8480835,43.85665131,651.5276489,249.018158,552.6047974,244.1710358,,,,,488.5254517,241.1212463,903.8230591,259.8002625,356.4771118,154.0062256,579.2764893,145.9372864,684.5831299,560.7479248,744.1038818,128.8725281,714.8823853,264.1172485,197.0905151,269.1993713,419.5759277,161.7329254,951.9431763,138.1755676,251.5157166,502.3805237,844.5852661,5.228253841,691.3883667,37.24024582,158.0151367,59.43870926,126.0148163,150.0220337,407.1604614,232.9801025,358.374054,117.2193375,393.7627563,99.2638855,437.9202881,132.2265778,589.6049805,239.800293,358.3645935,542.4238892,450.1366272,206.8339386,271.9770813,196.9377899,695.1669312,163.7755127,731.956543,314.4396057,582.027832,6.93705368,427.1994019,88.37109375,737.2492065,254.5227203,701.00177,132.4557343,151.9011993,178.3972626,588.0167847,134.0539551,475.1300964,94.66015625,60.25497055,240.0942841,54.48818207,291.2313538,845.2915649,237.0795746,163.2134857,28.46795845,838.1502075,296.0441284,428.625,413.1913452,44.35034561,236.0279694,423.5919495,184.8450928,337.2066345,95.72943115,116.4475479,330.0231934,617.7384033,313.3087158,709.8779297,298.8155518,20.66534424,98.52734375,554.2313232,50.03355789,572.581604,29.32427025,754.9917603,113.5519562,773.1608887,183.2324219,169.4098511,310.2936401,985.8317871,118.5827484,83.09701538,329.5717163,547.5129395,186.7795868,830.7720337,251.0738068,294.9240112,82.34901428,,,133.8397064,287.6833191,642.0286865,122.9309006,994.4365845,237.9842377,850.4103394,29.13169289,1003.498535,640.651123,1003.46875,187.3041382,466.2828064,170.1270599,838.4740601,162.5402222,246.920929,348.3122253,920.3396606,232.079422,50.02626038,328.4082642,652.3338623,7.719773769,348.8284302,51.9451828,879.9258423,88.77617645,113.1875381,343.9664307,101.4348373,273.4815063,932.0338135,59.88905716,539.2764282,268.7476501,615.7562866,117.7428894,993.3781128,167.0224762,81.59002686,322.8447266,922.0682373,208.8453522,825.2879639,22.44911194,572.6238403,83.64099121,307.7223511,154.4554138,192.0437927,261.7230225,115.5773163,270.9661865,781.4819946,245.947113,815.6556396,320.3742065,243.6895752,315.3298035
791.6070557,121.0327606,467.7661438,223.5874481,78.30347443,295.3443604,564.6176758,41.41485214,584.9442139,190.9855347,683.4447021,190.7735291,437.9293518,99.36371613,919.7130737,267.2486877,450.4114075,23.73861504,272.8026428,198.8987732,935.1452026,233.6844025,407.4028625,227.831543,,,,,357.959198,211.4416809,639.9614258,256.4907227,504.9030457,137.099472,772.4589844,88.97239685,538.6835938,318.3261719,440.2047729,128.5973511,949.843811,262.9571838,494.7004395,267.8766479,790.8648071,87.46940613,342.4723816,118.8940277,109.9230804,97.0256424,157.9742432,5.536048412,524.7870483,14.46064758,154.7535858,32.97179031,52.74134064,149.7629242,404.699707,521.6967163,748.9506226,66.82243347,55.68762589,75.16706085,394.0667114,87.21572113,1006.684387,189.6079559,539.6412964,177.6629181,494.5637512,169.834259,867.4627075,190.4517059,549.2937012,159.789032,323.5625,506.3385315,216.3542786,5.896829605,792.5917969,72.19512177,337.7374573,211.8793793,780.7768555,130.0726471,537.4840088,149.5436707,388.0258789,115.1618118,168.1638947,80.8694458,632.6357422,653.1635742,973.3306885,267.0799561,585.2053833,237.2441406,304.2131348,23.0051403,297.8213806,272.0585632,485.1861572,402.9373779,479.6895142,218.1355133,357.361145,177.5801849,654.6802979,84.89245605,995.8240356,311.9026489,174.1556091,263.6756287,188.9756165,274.5552368,565.2435303,98.34351349,429.2132568,39.07235336,610.5519409,22.15049362,999.1164551,106.8927612,307.9577026,147.9113922,149.3020172,270.2434082,738.3762817,38.617733,867.7543945,323.8631592,962.87677,183.3187256,425.0495911,246.7967072,101.2187881,75.35995483,,,813.6316528,284.399231,780.0449219,81.99013519,826.2911377,233.3967743,364.8726807,18.35988045,49.65286636,482.1703796,56.78217316,182.3062286,439.7009583,165.5699463,761.1724243,148.0767822,775.4276123,342.0073242,794.3833618,230.5,621.553833,287.9945984,106.4677353,80.42689514,837.800415,44.25336075,833.7026978,69.09794617,255.6727448,51.71896744,764.1289063,271.2948914,948.8128662,49.10585403,737.4626465,265.1615601,208.9133453,109.1546402,378.2318726,159.9038086,361.0084534,281.4020996,829.0559082,207.0139008,901.1328125,358.6221008,528.8236084,82.67569733,678.0665283,149.4354401,438.2866211,258.4346008,500.3335266,241.308136,769.4517822,220.333313,236.2879486,292.8680725,100.5893402,276.8395996
907.6091309,91.08898926,256.9693298,202.8332977,847.3406372,290.6362305,126.5424957,36.27359772,508.1216736,187.8930817,519.2893677,176.4598846,690.2819824,98.0568161,450.4004211,214.4198761,993.6553955,9.593185425,36.312603,67.74972534,414.8189392,146.7946167,72.21598816,209.586792,,,,,62.27602768,182.102356,841.9603271,248.1862335,681.2962646,128.1026917,782.9346924,76.35549927,330.3828735,211.1711731,989.5233154,117.85923,965.4777832,253.1464691,121.8537598,253.8818359,93.84241486,33.77963257,385.7401428,100.7552643,961.2144165,170.3440857,688.052063,204.147995,971.3555908,230.7543488,365.5755005,20.79389954,644.4674072,141.1013947,,,166.0167694,64.89229584,520.5582886,23.43649101,667.0933228,85.36325073,596.4951172,170.4460754,757.6086426,501.1150208,252.0119019,156.922226,209.6624603,188.0408936,503.3030396,85.26528931,197.9523773,355.8148193,8.14515686,271.3101807,760.2303467,53.56438828,658.2428589,160.3415985,169.7638702,119.4271698,524.5114136,145.9486084,671.2877197,105.0256195,901.7816162,416.2211609,783.2156372,18.29094124,372.1721802,248.2622528,695.953064,227.0662231,887.5725098,467.992218,591.0635986,258.0159912,56.50597382,391.8036194,186.9393921,205.2640686,182.0198975,175.8356323,79.16352081,76.72389221,502.5713501,258.0187073,725.9306641,255.1864929,110.018837,273.38974,711.5521851,87.03912354,3.123489857,393.160675,856.7666626,12.25722218,428.7772522,58.95521164,600.6466675,114.6962509,750.68573,256.6939392,619.4642334,43.31800842,467.2400818,323.4988403,561.3726196,176.9976196,263.5880432,208.9589691,954.1398315,68.54301453,,,880.1062622,272.7113647,349.4426575,2.797259092,533.4558716,229.474762,613.5401611,583.2982788,316.7891541,233.2346039,656.0548096,169.5677948,610.1207886,160.4202728,671.8668213,138.6502686,471.8366699,337.244812,942.6394043,175.9670563,675.2982788,261.5426636,793.0130615,515.0095215,73.33296967,39.97907639,657.9840088,69.66663361,,,755.5348511,247.5358276,201.5788116,18.09753609,1005.956116,239.4559479,709.3161621,92.2440033,608.9205322,130.4092102,291.0557556,278.3907776,647.0512085,160.1045227,691.9173584,78.6675415,488.6615295,80.00461578,786.9313965,145.8534241,896.7442017,244.1208344,125.9674606,213.853241,998.7578735,196.8113556,426.2987061,261.4238281,760.6047974,268.0482178
624.0530396,88.17613983,557.0949707,195.5272217,449.9395447,274.578186,653.9354858,28.67502975,254.7921753,128.3722534,957.4646606,132.9745941,959.5205688,96.70636749,272.0215759,190.9328308,70.64332581,268.4147949,746.3482056,95.84687042,287.1113281,140.7486877,269.3162537,207.5635376,,,,,92.2004776,181.0085602,698.9453125,192.0694275,482.4577637,103.3435364,247.4345551,66.07614899,714.0591431,275.4032288,884.2704468,91.8319931,494.6527405,239.9438629,786.7521973,234.090332,390.9083252,25.52699471,85.44455719,94.03045654,325.5738525,659.7426147,585.8580322,422.4853821,198,563.40625,926.2058105,6.862972736,873.1771851,44.17502975,,,850.0205078,61.26610947,51.61854553,11.91564751,38.31995773,77.23790741,69.52230072,156.7399292,781.0957031,8.844884872,998.6568604,134.4367981,561.1469727,167.0153656,331.7928467,63.10886765,,,10.78277111,150.1760254,637.3884888,50.07877731,608.6259155,153.0847168,495.1332092,108.3474045,165.6163483,129.7377777,796.541626,97.3868866,163,615.3897705,613.727356,650.0740356,323.8744202,238.5469971,544.6846313,221.7294159,669.0061646,356.7686768,697.239624,256.8577881,351.4050293,322.4318237,1001.198242,176.9997101,11.97477436,170.6112518,53.17102814,52.96559143,378.1374512,237.96875,545.2667236,254.8643494,521.546936,193.8862305,604.6434937,62.1024971,760.1221313,43.12741852,919.2803345,577.4683228,837.1781616,19.20674324,47.45045853,38.61388779,359.0927429,256.9394836,,,451.8865051,314.4108582,770.1801147,168.7766724,282.9713135,172.9814148,112.8156204,59.66505051,,,922.4977417,244.6019897,396.3356018,490.7949219,884.2228394,222.8680725,244.8655853,472.9910278,,,809.7940674,154.8721771,7.15607357,133.4632721,781.6461792,106.6604385,847.6599121,333.1887512,486.1362305,150.3787537,276.3109436,225.8892822,708.7693481,500.1771545,210.984314,17.55459595,605.4543457,34.78038788,,,495.3330688,235.9416809,252.651474,484.7687378,374.5332031,239.5725708,627.392334,64.32274628,247.2939148,124.2651596,535.3405762,275.5906372,974.4976807,144.0752411,43.61019516,508.3867493,289.7196045,67.43431091,502.7106018,145.5513306,593.3676147,239.3226929,595.1470337,203.9943085,957.6307983,179.5490875,617.1524658,253.4915009,750.0597534,248.8028717
72.43240356,75.62463379,47.97138977,192.9161987,854.7354736,249.4386597,315.855896,588.949585,894.090271,109.1233063,617.069458,129.9741821,129.2787781,94.45137024,173.3082733,186.9303589,241.6833801,138.0104675,639.8477173,178.0548401,993.0046387,118.9588699,505.2921143,198.4631653,,,,,858.1352539,125.1205902,56.43678665,183.062851,752.2893677,92.9157486,304.7711487,53.22280884,421.012207,161.2420654,411.7835999,62.91989136,216.0279846,239.5344696,943.7851563,231.0966949,109.1582718,11.80839634,417.1397095,59.34053421,,,85.75806427,326.9515991,,,122.6417923,96.57711792,50.99733734,5.913035393,,,518.7844849,60.43864822,32.06036758,4.031496048,991.9447021,53.62828064,745.1811523,148.6164398,214.1937866,36.44736099,164.6709747,123.9480133,175.5545807,152.9402771,773.0720825,39.0283432,,,919.7383423,375.9440002,859.1797485,48.40598679,413.7104492,111.5133438,423.0001831,105.1704178,898.2121582,126.649559,195.1590118,97.34076691,132.3215485,475.9187012,714.2619629,453.6023254,882.9646606,231.7732544,990.1009521,214.568161,1003.302124,332.8443909,264.9824524,225.4096069,538.1680908,322.2628174,411.2262268,168.3300781,581.1119385,157.0234375,731.5523071,36.99618149,436.0644836,214.6417694,708.5953979,250.8600311,574.1437988,164.6573944,764.7050171,46.2562561,692.8338013,307.7703247,709.8491211,404.5036011,999.3474121,13.46805763,306.0162048,32.88928986,703.0294189,248.5661316,,,78.54082489,286.9622498,653.7528076,166.7471008,986.5491943,153.196228,1009.441772,55.43051529,,,674.8766479,229.7168274,727.8977051,159.4651489,459.0723877,215.9077148,219.4966278,286.5195007,,,123.3785172,149.4625092,762.2662354,132.7919922,886.8416748,100.0862579,139.4624329,327.7678528,178.0162811,136.0596924,776.7706909,224.800293,65.96490479,364.7045898,436.2965698,4.280836582,863.5515137,25.57879639,,,914.4147949,217.5653839,670.0772095,250.0381317,527.02948,225.2710876,87.59989929,51.52856445,516.8619385,119.8466034,350.0048828,267.9718018,463.2258606,126.6879501,108.1333313,503.0153809,571.1375732,65.11761475,744.8546143,113.0040054,716.4161377,196.9394073,921.7750854,203.7971802,934.4690552,168.5749969,121.9782104,248.7462921,455.4117737,247.6092224
998.869812,72.23933411,747.1517334,145.4868469,278.8782654,218.9072418,635.0053101,168.6232147,947.5056152,104.5826874,130.4121552,102.9444046,979.3156128,90.12602997,507.6977539,176.7004242,99.12111664,410.9539795,,,209.0592804,107.183815,120.2749023,194.7241364,,,,,751.131897,73.64113617,95.99048615,171.3459778,265.2303772,87.34213257,930.7335815,34.4629631,,,367.112854,36.14606094,771.3432007,226.4993134,872.6671143,228.3253784,386.6290283,462.9224854,94.53887939,58.85061264,,,397.1588135,561.0172119,,,47.1060257,510.8160095,952.241272,138.6698456,,,126.4670105,22.0630722,239.4427795,296.870636,824.9032593,54.12715149,113.0038452,118.3418884,149.3219299,642.0211792,54.42402267,112.5642548,128.679306,137.9691467,808.6607666,17.76932526,,,755.387207,643.3678589,235.4030304,25.42699623,654.0598755,95.35679626,804.7854614,90.23261261,247.5009308,117.4372559,696.5154419,50.24353027,416.7096863,590.2903442,142.0510559,520.1574097,103.6783981,185.9183655,931.3677979,211.5382233,158.0099487,273.8855591,604.4824219,208.5045471,861.1845093,306.4553833,780.7828369,139.1569824,210.9112091,145.0157318,816.1986694,25.11179543,413.8872986,210.0762787,891.0014648,244.7369385,161.4186554,144.3050079,188.0507355,3.918343782,423.3828735,293.470459,814.7823486,262.0109863,261.5381165,12.63609695,962.9432373,17.23382759,564.6306152,241.3713226,,,704.6972046,270.1343994,254.919754,157.169754,305.4381714,141.0622406,56.40740585,4.065518856,,,408.2427673,216.9684143,798.0211792,556.8933716,122.1728973,211.3984833,901.2554932,436.3936157,,,299.8382568,144.0317535,400.8074036,128.4962006,335.724823,87.7795105,314.228302,324.5433655,221.7790222,111.6184845,792.015625,192.1914673,966.0374756,130.5503998,661.7911377,368.4664917,737.1091309,13.10256004,,,804.3788452,213.0328064,,,949.1735229,202.852478,708.3886719,288.8573914,534.2514648,118.4889832,242.2269592,235.1743011,500.1097412,123.8089447,408.0928345,403.5688171,309.553894,63.6383934,241.8695374,69.05840302,234.3618927,154.9460907,744.7723389,166.7206116,537.0875244,156.3353424,214.1354828,216.6811371,534.0134888,245.206192
289.0973816,71.48799896,775.4436646,132.154953,551.3080444,211.2640991,454.7201538,150.0370331,736.1473389,82.96649933,272.0009766,82.04788971,815.3653564,87.49928284,201.4212494,177.0108795,,,,,504.8327942,103.1042175,183.1097717,190.5689545,,,,,10.2566576,69.86989594,280.2803345,156.4542236,65.48233795,78.26610565,750.5128174,34.59414673,,,548.1372681,625.149292,889.7114258,208.5814056,965.2786255,192.2883453,286.1651917,50.0616951,365.9082947,46.55493546,,,,,,,31.40796089,202.6666718,949.8926392,562.4024048,,,71.57706451,21.73901939,386.7580566,422.5698853,76.40823364,52.356987,958.769043,66.35189819,703.5709839,520.1159668,758.6465454,108.0426788,47.12282181,131.9825592,161.8964844,10.84708977,,,615.2193604,322.0191956,416.7234192,19.36059761,984.0307617,85.3502655,142.6291199,85.0506134,937.1115723,107.6787491,625.4418335,39.81360245,936.2169189,123.9841232,921.0057373,220.1809692,619.8925171,174.423111,121.865242,204.5715637,321.367157,271.1265259,439.7742004,206.3154907,488.7742615,239.7168732,721.609436,132.6178436,440.8448792,116.5950165,608.2298584,478.5106201,838.3955078,206.6200867,256.5402527,232.5264587,95.98299408,133.6167145,614.5766602,529.6171875,930.598999,260.8166809,950.895813,152.2083282,274.5484009,5.215053558,798.1019287,536.3922119,744.2194214,239.0639496,,,130.6401825,246.9006348,178.7694702,136.2979431,147.1738586,124.7546844,671.3630981,42.18993378,,,557.6324463,209.6609039,740.0509033,68.3351059,324.9319763,176.77211,156.633316,223.2627869,,,961.1774902,136.8629913,282.3255615,118.0409241,607.2530518,76.81987,190.3289642,287.6047668,60.09899139,94.19889069,423.6245728,171.5593872,589.0948486,37.54392242,413.0105286,209.0361633,1011.673462,554.3244629,,,263.3598022,213.5484314,,,385.8561707,202.9683075,920.0754395,261.7874756,406.2024841,116.4729385,851.0430298,217.7753448,581.2539063,119.4226837,,,603.3233032,22.01535225,682.1967773,66.07761383,119.177475,151.5154724,378.4982605,156.8837433,210.7505951,151.4399414,576.7592773,214.1785736,293.3365479,244.7663727
231.8785553,55.0838089,502.2844849,98.42169952,723.0594482,196.886261,294.4536438,323.3005981,84.72319031,80.68180847,996.677124,30.27668762,18.23894501,72.60227203,349.9067688,174.5840607,,,,,910.9780884,85.50944519,122.2411041,150.2472076,,,,,864.8256226,62.13165665,877.649353,156.6708374,394.4382324,74.69257355,767.3181763,384.5081787,,,490.5754089,213.1346893,472.1470947,199.8764038,30.23408318,141.8186188,750.5234985,582.8617554,594.9328613,44.05909729,,,,,,,848.0039673,644.3280029,327.1898193,297.125,,,781.5985107,21.26057053,,,273.72229,36.98960495,181.9463196,43.22522354,284.3645935,639.5342407,168.546051,98.81076813,443.2775879,131.3341675,472.757843,4.035930634,,,932.4649048,521.4473877,603.9819336,18.04542923,527.9527588,74.0380249,21.15761185,84.82022858,229.5597992,101.6891479,1002.485046,36.79189301,558.4515991,84.98925018,667.4385376,491.2694092,586.4644775,163.9893951,253.7243042,202.5066833,389.995636,607.5362549,887.3191528,176.0872955,938.2131348,184.8611755,850.0797729,114.2700348,58.73057556,111.3229294,905.6109619,435.8058167,38.14393616,201.1156158,124.5818787,228.5054474,216.2050781,112.820137,713.3359375,481.6491089,793.4244385,591.6094971,,,412.1994629,436.6732788,938.2571411,380.2726746,983.9464722,236.9521332,,,92.93347931,246.6853027,524.2796631,122.0114822,156.0505829,98.22162628,442.3578186,361.5509949,,,304.3463745,206.3707581,601.2155151,411.9282837,291.8287659,144.4021301,297.3079224,553.5293579,,,598.9489136,130.7742462,597.3557129,106.2308044,54.57622528,29.22427177,449.7742615,223.5585327,703.4568481,73.28624725,509.7545166,169.3804779,836.9951172,516.8264771,164.7603912,78.81263733,,,,,870.1165161,197.2099915,,,743.2009277,188.8896637,1000.48999,616.9500122,84.64884186,110.9774323,467.6460876,210.6125641,399.2198486,106.485672,,,401.0380249,20.80754089,946.267395,43.77641678,455.1361694,139.0458832,687.1677246,121.9480515,784.0380249,139.0597382,245.2060089,211.735733,163.3095398,220.4594574
320.3063965,53.96639633,375.2155151,75.30461121,151.146698,171.4073792,,,585.3621216,69.42421722,210.2477417,25.40279579,865.8657837,64.03372192,891.0661011,124.2215347,,,,,133.41716,83.59872437,532.3609009,145.3097687,,,,,829.3554077,46.00042343,977.564209,144.9672394,378.3538513,69.86351013,362.0162048,656.3562012,,,376.8270264,558.6844482,598.4144897,163.6580353,974.0101318,139.5813904,1013.020081,424.1929932,348.6492615,32.32539749,,,,,,,,,672.965271,409.5658875,,,78.28791809,5.928689003,,,14.23652744,24.10560799,623.6008911,41.05088425,242.2726746,461.801239,969.1687622,92.51184845,172.8844757,108.2422791,137.5211639,267.5001526,,,363.0704651,634.1377563,590.4860229,3.866541386,893.7155762,46.4714241,707.0698242,65.74501801,22.25170135,64.32993317,297.7791748,11.99007416,,,,,899.2055054,160.6261902,677.3804321,199.9112091,664.1292725,248.2602234,335.2427979,175.7148285,201.1356812,184.3288879,906.465332,113.5374222,626.0620117,76.74064636,240.7795105,291.5759583,359.2911987,187.8304291,326.0933533,222.9626007,167.0349731,102.7171326,990.8917847,63.32765198,895.1357422,568.6310425,,,243.2611847,328.4045105,329.4551392,59.30995178,368.543396,211.9036865,,,928.8609619,207.7683563,615.7529297,112.5184937,578.9391479,86.50726318,302.20755,318.065979,,,903.7710571,204.1469421,769.5004883,313.7758789,818.175293,109.5080872,682.267395,297.816803,,,167.2963257,102.407196,290.6852112,92.34156799,788.3995361,458.3466492,704.3693848,222.5242615,822.3503418,66.00465393,254.1998901,160.3417053,940.2093506,382.5431824,559.7969971,615.3121338,,,,,639.2312012,191.2016754,,,780.5374146,172.9979095,,,331.2358398,85.21516418,295.6047974,206.3832245,314.307251,98.68266296,,,746.5853882,7.158903599,465.4320068,15.84804058,224.639389,133.4425354,48.09912491,112.9274445,635.5187378,130.4762421,178.8994293,193.3640594,644.5363159,214.6991425
673.6170654,53.03547668,415.9625854,55.34993362,889.8766479,149.7550659,,,498.5099792,5.963240147,108.4684677,22.74106407,247.1651459,39.87358475,918.0268555,97.01535797,,,,,311.7848816,73.84783173,198.6794434,125.3362045,,,,,323.0648193,45.66672516,644.0977783,110.7455673,139.3005981,52.28868866,,,,,934.5165405,296.592041,238.8619537,158.6342316,807.4642334,135.3637543,,,52.90441895,14.74374294,,,,,,,,,531.7516479,448.0623169,,,403.4219666,478.6824646,,,838.4713135,124.2754593,862.223877,602.7167358,,,815.9014893,23.75735664,847.958252,98.43027496,1009.189453,310.4859924,,,,,154.0950928,415.303894,344.6384583,11.94718552,813.7918091,61.36270142,596.9919434,54.03633118,933.5073853,4.208577156,,,,,53.09692764,154.4688263,690.5172729,190.5384216,,,9.389975548,174.3990326,500.4698486,183.9264679,850.4056396,79.79256439,426.7896423,71.43010712,878.1029663,393.5092773,503.7905884,164.4054718,662.3096313,215.7805481,810.6193848,83.76445007,424.6331177,604.0198975,438.514801,84.75826263,,,,,939.8824463,321.9995422,780.46698,186.5300598,,,519.4442139,205.6351624,342.0609436,110.838089,663.998291,67.18804932,649.1983032,105.7383957,,,708.4175415,202.381012,658.8265991,77.88467407,1006.247742,106.0306778,810,46.24427795,,,306.4206238,52.4363327,999.9421997,87.93535614,408.549469,384.1544189,546.3720093,201.6352386,44.55214691,65.35813904,236.1729431,126.8242416,1013.911865,478.3267212,413.2471313,582.0657349,,,,,104.3666,187.2602539,,,57.69709396,136.8667755,,,201.0566864,20.14753532,32.31357574,201.3037109,573.3807983,84.27636719,,,588.2905884,5.824786186,346.2185364,12.12209225,619.7929688,129.6368256,401.2514954,86.11373901,188.3160248,129.5124664,670.7780762,181.3351593,981.7620239,211.449646
